date,asset_i,asset_j,cov
2018-05-31,TIP,DBC,4.6819685907543515e-06
2018-05-31,LQD,SPY,2.610805998882136e-05
2018-05-31,LQD,VEA,2.6063483395382273e-05
2018-05-31,LQD,EEM,3.282105002041644e-05
2018-05-31,LQD,IEF,2.7215744040528187e-06
2018-05-31,LQD,TLT,2.6878702731373292e-06
2018-05-31,LQD,TIP,1.8073844793980265e-06
2018-05-31,LQD,LQD,3.2593672978718235e-05
2018-05-31,LQD,VNQ,4.532351128416636e-06
2018-05-31,LQD,GLD,8.118898533709847e-06
2018-05-31,LQD,DBC,7.598557609612435e-06
2018-05-31,VNQ,SPY,2.563109723227235e-05
2018-05-31,VNQ,VEA,2.7685043308385768e-05
2018-05-31,VNQ,EEM,3.074853686968343e-05
2018-05-31,VNQ,IEF,3.980710981318645e-06
2018-05-31,VNQ,TLT,5.8947873535375365e-06
2018-05-31,VNQ,TIP,3.658789621245774e-06
2018-05-31,VNQ,LQD,4.532351128416636e-06
2018-05-31,VNQ,VNQ,8.944697503869041e-05
2018-05-31,VNQ,GLD,9.481119557357127e-06
2018-05-31,VNQ,DBC,3.8804176607159e-05
2018-05-31,GLD,SPY,2.404490436446179e-05
2018-05-31,GLD,VEA,2.478334543714954e-05
2018-05-31,GLD,EEM,2.6956464998608236e-05
2018-05-31,GLD,IEF,5.137053209706359e-06
2018-05-31,GLD,TLT,8.84172419043926e-06
2018-05-31,GLD,TIP,5.6372148446803784e-06
2018-05-31,GLD,LQD,8.118898533709847e-06
2018-05-31,GLD,VNQ,9.481119557357127e-06
2018-05-31,GLD,GLD,8.176610933629896e-05
2018-05-31,GLD,DBC,1.6864468637699464e-05
2018-05-31,DBC,SPY,3.6258887340866635e-05
2018-05-31,DBC,VEA,3.5022934842194633e-05
2018-05-31,DBC,EEM,3.993414304500902e-05
2018-05-31,DBC,IEF,5.284601953620032e-06
2018-05-31,DBC,TLT,7.47530951872165e-06
2018-05-31,DBC,TIP,4.6819685907543515e-06
2018-05-31,DBC,LQD,7.598557609612435e-06
2018-05-31,DBC,VNQ,3.8804176607159e-05
2018-05-31,DBC,GLD,1.6864468637699464e-05
2018-05-31,DBC,DBC,0.00014610960654843825
2018-06-29,SPY,SPY,0.00011489926592708444
2018-06-29,SPY,VEA,8.454815625393108e-05
2018-06-29,SPY,EEM,0.00010199462871718709
2018-06-29,SPY,IEF,-9.650214526470604e-06
2018-06-29,SPY,TLT,-1.6285849123603808e-05
2018-06-29,SPY,TIP,-1.094401320519537e-05
2018-06-29,SPY,LQD,2.6524596112326516e-05
2018-06-29,SPY,VNQ,2.505155962246975e-05
2018-06-29,SPY,GLD,2.3509064185591014e-05
2018-06-29,SPY,DBC,3.43573145762695e-05
2018-06-29,VEA,SPY,8.454815625393108e-05
2018-06-29,VEA,VEA,0.00011769549129082882
2018-06-29,VEA,EEM,0.00010670699344088972
2018-06-29,VEA,IEF,-9.0643215738494e-06
2018-06-29,VEA,TLT,-1.576410317315002e-05
2018-06-29,VEA,TIP,-9.866649287135564e-06
2018-06-29,VEA,LQD,2.660094868333131e-05
2018-06-29,VEA,VNQ,2.757631479693465e-05
2018-06-29,VEA,GLD,2.4114934394465325e-05
2018-06-29,VEA,DBC,3.4088173659021126e-05
2018-06-29,EEM,SPY,0.00010199462871718709
2018-06-29,EEM,VEA,0.00010670699344088972
2018-06-29,EEM,EEM,0.00017711571460318808
2018-06-29,EEM,IEF,-1.144715665332992e-05
2018-06-29,EEM,TLT,-1.9484886912642163e-05
2018-06-29,EEM,TIP,-1.3868006230304928e-05
2018-06-29,EEM,LQD,3.312911754922501e-05
2018-06-29,EEM,VNQ,2.9718945483587878e-05
2018-06-29,EEM,GLD,2.6227448788787154e-05
2018-06-29,EEM,DBC,3.890260256380684e-05
2018-06-29,IEF,SPY,-9.650214526470604e-06
2018-06-29,IEF,VEA,-9.0643215738494e-06
2018-06-29,IEF,EEM,-1.144715665332992e-05
2018-06-29,IEF,IEF,2.0443940072756066e-05
2018-06-29,IEF,TLT,2.3004259441559367e-05
2018-06-29,IEF,TIP,1.5358836250267873e-05
2018-06-29,IEF,LQD,2.7061130055296373e-06
2018-06-29,IEF,VNQ,4.179730438712787e-06
2018-06-29,IEF,GLD,5.32458250200972e-06
2018-06-29,IEF,DBC,5.220518825524373e-06
2018-06-29,TLT,SPY,-1.6285849123603808e-05
2018-06-29,TLT,VEA,-1.576410317315002e-05
2018-06-29,TLT,EEM,-1.9484886912642163e-05
2018-06-29,TLT,IEF,2.3004259441559367e-05
2018-06-29,TLT,TLT,4.554448989813432e-05
2018-06-29,TLT,TIP,2.3070070879518557e-05
2018-06-29,TLT,LQD,2.613746296536829e-06
2018-06-29,TLT,VNQ,6.20081706156657e-06
2018-06-29,TLT,GLD,8.930430140167506e-06
2018-06-29,TLT,DBC,7.708772079768215e-06
2018-06-29,TIP,SPY,-1.094401320519537e-05
2018-06-29,TIP,VEA,-9.866649287135564e-06
2018-06-29,TIP,EEM,-1.3868006230304928e-05
2018-06-29,TIP,IEF,1.5358836250267873e-05
2018-06-29,TIP,TLT,2.3070070879518557e-05
2018-06-29,TIP,TIP,1.9754850598000656e-05
2018-06-29,TIP,LQD,1.721699675154199e-06
2018-06-29,TIP,VNQ,3.859367400925643e-06
2018-06-29,TIP,GLD,5.681195813981132e-06
2018-06-29,TIP,DBC,4.864132376473314e-06
2018-06-29,LQD,SPY,2.6524596112326516e-05
2018-06-29,LQD,VEA,2.660094868333131e-05
2018-06-29,LQD,EEM,3.312911754922501e-05
2018-06-29,LQD,IEF,2.7061130055296373e-06
2018-06-29,LQD,TLT,2.613746296536829e-06
2018-06-29,LQD,TIP,1.721699675154199e-06
2018-06-29,LQD,LQD,3.2976643916609395e-05
2018-06-29,LQD,VNQ,4.87715574914176e-06
2018-06-29,LQD,GLD,7.64444617496273e-06
2018-06-29,LQD,DBC,6.884346582668619e-06
2018-06-29,VNQ,SPY,2.505155962246975e-05
2018-06-29,VNQ,VEA,2.757631479693465e-05
2018-06-29,VNQ,EEM,2.9718945483587878e-05
2018-06-29,VNQ,IEF,4.179730438712787e-06
2018-06-29,VNQ,TLT,6.20081706156657e-06
2018-06-29,VNQ,TIP,3.859367400925643e-06
2018-06-29,VNQ,LQD,4.87715574914176e-06
2018-06-29,VNQ,VNQ,8.936166120941189e-05
2018-06-29,VNQ,GLD,9.164484502221076e-06
2018-06-29,VNQ,DBC,3.714362535121158e-05
2018-06-29,GLD,SPY,2.3509064185591014e-05
2018-06-29,GLD,VEA,2.4114934394465325e-05
2018-06-29,GLD,EEM,2.6227448788787154e-05
2018-06-29,GLD,IEF,5.32458250200972e-06
2018-06-29,GLD,TLT,8.930430140167506e-06
2018-06-29,GLD,TIP,5.681195813981132e-06
2018-06-29,GLD,LQD,7.64444617496273e-06
2018-06-29,GLD,VNQ,9.164484502221076e-06
2018-06-29,GLD,GLD,8.036979360268078e-05
2018-06-29,GLD,DBC,1.6513179006480733e-05
2018-06-29,DBC,SPY,3.43573145762695e-05
2018-06-29,DBC,VEA,3.4088173659021126e-05
2018-06-29,DBC,EEM,3.890260256380684e-05
2018-06-29,DBC,IEF,5.220518825524373e-06
2018-06-29,DBC,TLT,7.708772079768215e-06
2018-06-29,DBC,TIP,4.864132376473314e-06
2018-06-29,DBC,LQD,6.884346582668619e-06
2018-06-29,DBC,VNQ,3.714362535121158e-05
2018-06-29,DBC,GLD,1.6513179006480733e-05
2018-06-29,DBC,DBC,0.0001447053749510464
2018-07-31,SPY,SPY,0.00011653423837501669
2018-07-31,SPY,VEA,8.529775521012177e-05
2018-07-31,SPY,EEM,0.00010272751267661821
2018-07-31,SPY,IEF,-9.974759876734958e-06
2018-07-31,SPY,TLT,-1.636445889313074e-05
2018-07-31,SPY,TIP,-1.1105218445284317e-05
2018-07-31,SPY,LQD,2.6276007064487813e-05
2018-07-31,SPY,VNQ,2.4311710467897233e-05
2018-07-31,SPY,GLD,2.3985206006014803e-05
2018-07-31,SPY,DBC,3.5263613242075e-05
2018-07-31,VEA,SPY,8.529775521012177e-05
2018-07-31,VEA,VEA,0.0001170432282365177
2018-07-31,VEA,EEM,0.00010652072679324453
2018-07-31,VEA,IEF,-9.14316923817452e-06
2018-07-31,VEA,TLT,-1.5538826198383297e-05
2018-07-31,VEA,TIP,-9.892383708943806e-06
2018-07-31,VEA,LQD,2.5949428477244833e-05
2018-07-31,VEA,VNQ,2.6945743505449e-05
2018-07-31,VEA,GLD,2.440477328189202e-05
2018-07-31,VEA,DBC,3.4968871359181384e-05
2018-07-31,EEM,SPY,0.00010272751267661821
2018-07-31,EEM,VEA,0.00010652072679324453
2018-07-31,EEM,EEM,0.00017583390283536254
2018-07-31,EEM,IEF,-1.1749184303427812e-05
2018-07-31,EEM,TLT,-1.9442413642233135e-05
2018-07-31,EEM,TIP,-1.3982340077374775e-05
2018-07-31,EEM,LQD,3.2058271556971934e-05
2018-07-31,EEM,VNQ,2.8783652287139706e-05
2018-07-31,EEM,GLD,2.6508398205070942e-05
2018-07-31,EEM,DBC,3.997092342772359e-05
2018-07-31,IEF,SPY,-9.974759876734958e-06
2018-07-31,IEF,VEA,-9.14316923817452e-06
2018-07-31,IEF,EEM,-1.1749184303427812e-05
2018-07-31,IEF,IEF,2.0576521712996562e-05
2018-07-31,IEF,TLT,2.2956970276234122e-05
2018-07-31,IEF,TIP,1.5255719593391276e-05
2018-07-31,IEF,LQD,2.6896793208574004e-06
2018-07-31,IEF,VNQ,4.205023073328139e-06
2018-07-31,IEF,GLD,4.927552205806864e-06
2018-07-31,IEF,DBC,5.297889156005912e-06
2018-07-31,TLT,SPY,-1.636445889313074e-05
2018-07-31,TLT,VEA,-1.5538826198383297e-05
2018-07-31,TLT,EEM,-1.9442413642233135e-05
2018-07-31,TLT,IEF,2.2956970276234122e-05
2018-07-31,TLT,TLT,4.5018835111582976e-05
2018-07-31,TLT,TIP,2.2785964721247938e-05
2018-07-31,TLT,LQD,2.6456200837675726e-06
2018-07-31,TLT,VNQ,6.332245682948869e-06
2018-07-31,TLT,GLD,8.560571746499506e-06
2018-07-31,TLT,DBC,7.725137991861823e-06
2018-07-31,TIP,SPY,-1.1105218445284317e-05
2018-07-31,TIP,VEA,-9.892383708943806e-06
2018-07-31,TIP,EEM,-1.3982340077374775e-05
2018-07-31,TIP,IEF,1.5255719593391276e-05
2018-07-31,TIP,TLT,2.2785964721247938e-05
2018-07-31,TIP,TIP,1.9494963735323722e-05
2018-07-31,TIP,LQD,1.7943396639604914e-06
2018-07-31,TIP,VNQ,3.6504503224620218e-06
2018-07-31,TIP,GLD,5.306624208181107e-06
2018-07-31,TIP,DBC,4.318066076656928e-06
2018-07-31,LQD,SPY,2.6276007064487813e-05
2018-07-31,LQD,VEA,2.5949428477244833e-05
2018-07-31,LQD,EEM,3.2058271556971934e-05
2018-07-31,LQD,IEF,2.6896793208574004e-06
2018-07-31,LQD,TLT,2.6456200837675726e-06
2018-07-31,LQD,TIP,1.7943396639604914e-06
2018-07-31,LQD,LQD,3.252063679162177e-05
2018-07-31,LQD,VNQ,4.815081087218039e-06
2018-07-31,LQD,GLD,7.289163788617277e-06
2018-07-31,LQD,DBC,6.556937358168027e-06
2018-07-31,VNQ,SPY,2.4311710467897233e-05
2018-07-31,VNQ,VEA,2.6945743505449e-05
2018-07-31,VNQ,EEM,2.8783652287139706e-05
2018-07-31,VNQ,IEF,4.205023073328139e-06
2018-07-31,VNQ,TLT,6.332245682948869e-06
2018-07-31,VNQ,TIP,3.6504503224620218e-06
2018-07-31,VNQ,LQD,4.815081087218039e-06
2018-07-31,VNQ,VNQ,8.879472875853044e-05
2018-07-31,VNQ,GLD,9.323912483632296e-06
2018-07-31,VNQ,DBC,3.7968570530121254e-05
2018-07-31,GLD,SPY,2.3985206006014803e-05
2018-07-31,GLD,VEA,2.440477328189202e-05
2018-07-31,GLD,EEM,2.6508398205070942e-05
2018-07-31,GLD,IEF,4.927552205806864e-06
2018-07-31,GLD,TLT,8.560571746499506e-06
2018-07-31,GLD,TIP,5.306624208181107e-06
2018-07-31,GLD,LQD,7.289163788617277e-06
2018-07-31,GLD,VNQ,9.323912483632296e-06
2018-07-31,GLD,GLD,8.024668030491087e-05
2018-07-31,GLD,DBC,1.8081876274599938e-05
2018-07-31,DBC,SPY,3.5263613242075e-05
2018-07-31,DBC,VEA,3.4968871359181384e-05
2018-07-31,DBC,EEM,3.997092342772359e-05
2018-07-31,DBC,IEF,5.297889156005912e-06
2018-07-31,DBC,TLT,7.725137991861823e-06
2018-07-31,DBC,TIP,4.318066076656928e-06
2018-07-31,DBC,LQD,6.556937358168027e-06
2018-07-31,DBC,VNQ,3.7968570530121254e-05
2018-07-31,DBC,GLD,1.8081876274599938e-05
2018-07-31,DBC,DBC,0.00014750586771297914
2018-08-31,SPY,SPY,0.00011763398352852153
2018-08-31,SPY,VEA,8.610585751216169e-05
2018-08-31,SPY,EEM,0.00010457407521616483
2018-08-31,SPY,IEF,-9.930288979676842e-06
2018-08-31,SPY,TLT,-1.6297643921989473e-05
2018-08-31,SPY,TIP,-1.1302589254377935e-05
2018-08-31,SPY,LQD,2.6534987181689574e-05
2018-08-31,SPY,VNQ,2.598613577462301e-05
2018-08-31,SPY,GLD,2.4087776131207285e-05
2018-08-31,SPY,DBC,3.655808050910232e-05
2018-08-31,VEA,SPY,8.610585751216169e-05
2018-08-31,VEA,VEA,0.0001174296509709132
2018-08-31,VEA,EEM,0.00010864777716418138
2018-08-31,VEA,IEF,-8.971193366129428e-06
2018-08-31,VEA,TLT,-1.5678300465167823e-05
2018-08-31,VEA,TIP,-9.979359465175124e-06
2018-08-31,VEA,LQD,2.6368992886669918e-05
2018-08-31,VEA,VNQ,2.7916203048608375e-05
2018-08-31,VEA,GLD,2.5040536145878603e-05
2018-08-31,VEA,DBC,3.566017304262064e-05
2018-08-31,EEM,SPY,0.00010457407521616483
2018-08-31,EEM,VEA,0.00010864777716418138
2018-08-31,EEM,EEM,0.00017919769421643214
2018-08-31,EEM,IEF,-1.1271127611082692e-05
2018-08-31,EEM,TLT,-1.9056180118166637e-05
2018-08-31,EEM,TIP,-1.3858427620048663e-05
2018-08-31,EEM,LQD,3.271181425722853e-05
2018-08-31,EEM,VNQ,3.123029972107774e-05
2018-08-31,EEM,GLD,2.783501127883613e-05
2018-08-31,EEM,DBC,4.1520856096038876e-05
2018-08-31,IEF,SPY,-9.930288979676842e-06
2018-08-31,IEF,VEA,-8.971193366129428e-06
2018-08-31,IEF,EEM,-1.1271127611082692e-05
2018-08-31,IEF,IEF,2.075535572563282e-05
2018-08-31,IEF,TLT,2.3267054951349924e-05
2018-08-31,IEF,TIP,1.5442247348026252e-05
2018-08-31,IEF,LQD,2.568307476693562e-06
2018-08-31,IEF,VNQ,4.563012586879206e-06
2018-08-31,IEF,GLD,4.920061753035781e-06
2018-08-31,IEF,DBC,5.470501392045928e-06
2018-08-31,TLT,SPY,-1.6297643921989473e-05
2018-08-31,TLT,VEA,-1.5678300465167823e-05
2018-08-31,TLT,EEM,-1.9056180118166637e-05
2018-08-31,TLT,IEF,2.3267054951349924e-05
2018-08-31,TLT,TLT,4.523956302920082e-05
2018-08-31,TLT,TIP,2.30851020855107e-05
2018-08-31,TLT,LQD,2.398305357853032e-06
2018-08-31,TLT,VNQ,6.866544708189362e-06
2018-08-31,TLT,GLD,8.242256745004673e-06
2018-08-31,TLT,DBC,7.689033563866576e-06
2018-08-31,TIP,SPY,-1.1302589254377935e-05
2018-08-31,TIP,VEA,-9.979359465175124e-06
2018-08-31,TIP,EEM,-1.3858427620048663e-05
2018-08-31,TIP,IEF,1.5442247348026252e-05
2018-08-31,TIP,TLT,2.30851020855107e-05
2018-08-31,TIP,TIP,1.964600224956826e-05
2018-08-31,TIP,LQD,1.5781052028856835e-06
2018-08-31,TIP,VNQ,3.949091901526027e-06
2018-08-31,TIP,GLD,5.024798151295755e-06
2018-08-31,TIP,DBC,3.8775407080663045e-06
2018-08-31,LQD,SPY,2.6534987181689574e-05
2018-08-31,LQD,VEA,2.6368992886669918e-05
2018-08-31,LQD,EEM,3.271181425722853e-05
2018-08-31,LQD,IEF,2.568307476693562e-06
2018-08-31,LQD,TLT,2.398305357853032e-06
2018-08-31,LQD,TIP,1.5781052028856835e-06
2018-08-31,LQD,LQD,3.2341754067989116e-05
2018-08-31,LQD,VNQ,4.9833274102128944e-06
2018-08-31,LQD,GLD,7.478281117674678e-06
2018-08-31,LQD,DBC,7.124303154573747e-06
2018-08-31,VNQ,SPY,2.598613577462301e-05
2018-08-31,VNQ,VEA,2.7916203048608375e-05
2018-08-31,VNQ,EEM,3.123029972107774e-05
2018-08-31,VNQ,IEF,4.563012586879206e-06
2018-08-31,VNQ,TLT,6.866544708189362e-06
2018-08-31,VNQ,TIP,3.949091901526027e-06
2018-08-31,VNQ,LQD,4.9833274102128944e-06
2018-08-31,VNQ,VNQ,9.156026295899994e-05
2018-08-31,VNQ,GLD,9.668376276883915e-06
2018-08-31,VNQ,DBC,3.88044206679523e-05
2018-08-31,GLD,SPY,2.4087776131207285e-05
2018-08-31,GLD,VEA,2.5040536145878603e-05
2018-08-31,GLD,EEM,2.783501127883613e-05
2018-08-31,GLD,IEF,4.920061753035781e-06
2018-08-31,GLD,TLT,8.242256745004673e-06
2018-08-31,GLD,TIP,5.024798151295755e-06
2018-08-31,GLD,LQD,7.478281117674678e-06
2018-08-31,GLD,VNQ,9.668376276883915e-06
2018-08-31,GLD,GLD,7.969200252712643e-05
2018-08-31,GLD,DBC,1.8449310587800056e-05
2018-08-31,DBC,SPY,3.655808050910232e-05
2018-08-31,DBC,VEA,3.566017304262064e-05
2018-08-31,DBC,EEM,4.1520856096038876e-05
2018-08-31,DBC,IEF,5.470501392045928e-06
2018-08-31,DBC,TLT,7.689033563866576e-06
2018-08-31,DBC,TIP,3.8775407080663045e-06
2018-08-31,DBC,LQD,7.124303154573747e-06
2018-08-31,DBC,VNQ,3.88044206679523e-05
2018-08-31,DBC,GLD,1.8449310587800056e-05
2018-08-31,DBC,DBC,0.00014848090922192324
2018-09-28,SPY,SPY,0.00011823894382025162
2018-09-28,SPY,VEA,8.573765004399015e-05
2018-09-28,SPY,EEM,0.00010499167064046563
2018-09-28,SPY,IEF,-9.865275479973336e-06
2018-09-28,SPY,TLT,-1.5545660742636797e-05
2018-09-28,SPY,TIP,-1.108964003864001e-05
2018-09-28,SPY,LQD,2.5362286898558152e-05
2018-09-28,SPY,VNQ,2.592661022644347e-05
2018-09-28,SPY,GLD,2.478593060955339e-05
2018-09-28,SPY,DBC,3.674917818098921e-05
2018-09-28,VEA,SPY,8.573765004399015e-05
2018-09-28,VEA,VEA,0.00011665450120466181
2018-09-28,VEA,EEM,0.00010877609430503298
2018-09-28,VEA,IEF,-9.221195153736077e-06
2018-09-28,VEA,TLT,-1.5641252022223764e-05
2018-09-28,VEA,TIP,-1.0025765836577907e-05
2018-09-28,VEA,LQD,2.5695758427124977e-05
2018-09-28,VEA,VNQ,2.8014264012061077e-05
2018-09-28,VEA,GLD,2.5224751699827917e-05
2018-09-28,VEA,DBC,3.496062523321869e-05
2018-09-28,EEM,SPY,0.00010499167064046563
2018-09-28,EEM,VEA,0.00010877609430503298
2018-09-28,EEM,EEM,0.00017988184264090603
2018-09-28,EEM,IEF,-1.1243624579163004e-05
2018-09-28,EEM,TLT,-1.854007127648893e-05
2018-09-28,EEM,TIP,-1.3559720787107204e-05
2018-09-28,EEM,LQD,3.1795779350390534e-05
2018-09-28,EEM,VNQ,3.241296717256879e-05
2018-09-28,EEM,GLD,2.8837166163268747e-05
2018-09-28,EEM,DBC,4.2000798988349296e-05
2018-09-28,IEF,SPY,-9.865275479973336e-06
2018-09-28,IEF,VEA,-9.221195153736077e-06
2018-09-28,IEF,EEM,-1.1243624579163004e-05
2018-09-28,IEF,IEF,2.0607962405383517e-05
2018-09-28,IEF,TLT,2.3101085243097193e-05
2018-09-28,IEF,TIP,1.5392903653368304e-05
2018-09-28,IEF,LQD,2.6241766525673382e-06
2018-09-28,IEF,VNQ,4.54835207012042e-06
2018-09-28,IEF,GLD,4.577120974759798e-06
2018-09-28,IEF,DBC,5.830604166723133e-06
2018-09-28,TLT,SPY,-1.5545660742636797e-05
2018-09-28,TLT,VEA,-1.5641252022223764e-05
2018-09-28,TLT,EEM,-1.854007127648893e-05
2018-09-28,TLT,IEF,2.3101085243097193e-05
2018-09-28,TLT,TLT,4.525155747037283e-05
2018-09-28,TLT,TIP,2.297532247908594e-05
2018-09-28,TLT,LQD,2.4031971241665884e-06
2018-09-28,TLT,VNQ,6.786185217594716e-06
2018-09-28,TLT,GLD,8.230510771224428e-06
2018-09-28,TLT,DBC,8.167873923397333e-06
2018-09-28,TIP,SPY,-1.108964003864001e-05
2018-09-28,TIP,VEA,-1.0025765836577907e-05
2018-09-28,TIP,EEM,-1.3559720787107204e-05
2018-09-28,TIP,IEF,1.5392903653368304e-05
2018-09-28,TIP,TLT,2.297532247908594e-05
2018-09-28,TIP,TIP,1.9577820415196566e-05
2018-09-28,TIP,LQD,1.6359962888828425e-06
2018-09-28,TIP,VNQ,4.126906153745059e-06
2018-09-28,TIP,GLD,4.747790538759698e-06
2018-09-28,TIP,DBC,4.287604440059275e-06
2018-09-28,LQD,SPY,2.5362286898558152e-05
2018-09-28,LQD,VEA,2.5695758427124977e-05
2018-09-28,LQD,EEM,3.1795779350390534e-05
2018-09-28,LQD,IEF,2.6241766525673382e-06
2018-09-28,LQD,TLT,2.4031971241665884e-06
2018-09-28,LQD,TIP,1.6359962888828425e-06
2018-09-28,LQD,LQD,3.199124996070478e-05
2018-09-28,LQD,VNQ,4.605243935521755e-06
2018-09-28,LQD,GLD,7.130098939531006e-06
2018-09-28,LQD,DBC,6.4392113595331635e-06
2018-09-28,VNQ,SPY,2.592661022644347e-05
2018-09-28,VNQ,VEA,2.8014264012061077e-05
2018-09-28,VNQ,EEM,3.241296717256879e-05
2018-09-28,VNQ,IEF,4.54835207012042e-06
2018-09-28,VNQ,TLT,6.786185217594716e-06
2018-09-28,VNQ,TIP,4.126906153745059e-06
2018-09-28,VNQ,LQD,4.605243935521755e-06
2018-09-28,VNQ,VNQ,9.270214642465876e-05
2018-09-28,VNQ,GLD,8.95080810192472e-06
2018-09-28,VNQ,DBC,3.948225592503125e-05
2018-09-28,GLD,SPY,2.478593060955339e-05
2018-09-28,GLD,VEA,2.5224751699827917e-05
2018-09-28,GLD,EEM,2.8837166163268747e-05
2018-09-28,GLD,IEF,4.577120974759798e-06
2018-09-28,GLD,TLT,8.230510771224428e-06
2018-09-28,GLD,TIP,4.747790538759698e-06
2018-09-28,GLD,LQD,7.130098939531006e-06
2018-09-28,GLD,VNQ,8.95080810192472e-06
2018-09-28,GLD,GLD,7.973385373930313e-05
2018-09-28,GLD,DBC,1.843859320416758e-05
2018-09-28,DBC,SPY,3.674917818098921e-05
2018-09-28,DBC,VEA,3.496062523321869e-05
2018-09-28,DBC,EEM,4.2000798988349296e-05
2018-09-28,DBC,IEF,5.830604166723133e-06
2018-09-28,DBC,TLT,8.167873923397333e-06
2018-09-28,DBC,TIP,4.287604440059275e-06
2018-09-28,DBC,LQD,6.4392113595331635e-06
2018-09-28,DBC,VNQ,3.948225592503125e-05
2018-09-28,DBC,GLD,1.843859320416758e-05
2018-09-28,DBC,DBC,0.00014763536737580859
2018-10-31,SPY,SPY,0.00011821201763783604
2018-10-31,SPY,VEA,8.625776908322184e-05
2018-10-31,SPY,EEM,0.0001055303929761306
2018-10-31,SPY,IEF,-9.637578776545273e-06
2018-10-31,SPY,TLT,-1.5040000805681163e-05
2018-10-31,SPY,TIP,-1.0870304184451962e-05
2018-10-31,SPY,LQD,2.5892217857617057e-05
2018-10-31,SPY,VNQ,2.6450905475308627e-05
2018-10-31,SPY,GLD,2.494408377539461e-05
2018-10-31,SPY,DBC,3.804270613283008e-05
2018-10-31,VEA,SPY,8.625776908322184e-05
2018-10-31,VEA,VEA,0.00011751963367610785
2018-10-31,VEA,EEM,0.00010931933550022305
2018-10-31,VEA,IEF,-8.92287306085901e-06
2018-10-31,VEA,TLT,-1.4900310324835166e-05
2018-10-31,VEA,TIP,-9.899807441006598e-06
2018-10-31,VEA,LQD,2.644966512905541e-05
2018-10-31,VEA,VNQ,2.8349683721154626e-05
2018-10-31,VEA,GLD,2.50422659328055e-05
2018-10-31,VEA,DBC,3.575906509145722e-05
2018-10-31,EEM,SPY,0.0001055303929761306
2018-10-31,EEM,VEA,0.00010931933550022305
2018-10-31,EEM,EEM,0.00017979300797313905
2018-10-31,EEM,IEF,-1.1120460785079843e-05
2018-10-31,EEM,TLT,-1.8165933274584594e-05
2018-10-31,EEM,TIP,-1.3388344028966481e-05
2018-10-31,EEM,LQD,3.2204878743925104e-05
2018-10-31,EEM,VNQ,3.268745668399239e-05
2018-10-31,EEM,GLD,2.805607774810652e-05
2018-10-31,EEM,DBC,4.271010066656045e-05
2018-10-31,IEF,SPY,-9.637578776545273e-06
2018-10-31,IEF,VEA,-8.92287306085901e-06
2018-10-31,IEF,EEM,-1.1120460785079843e-05
2018-10-31,IEF,IEF,2.0359717645554184e-05
2018-10-31,IEF,TLT,2.2898730160966604e-05
2018-10-31,IEF,TIP,1.5278816479821617e-05
2018-10-31,IEF,LQD,2.6744641416380583e-06
2018-10-31,IEF,VNQ,4.619195847311981e-06
2018-10-31,IEF,GLD,4.777835339844693e-06
2018-10-31,IEF,DBC,5.998941862675945e-06
2018-10-31,TLT,SPY,-1.5040000805681163e-05
2018-10-31,TLT,VEA,-1.4900310324835166e-05
2018-10-31,TLT,EEM,-1.8165933274584594e-05
2018-10-31,TLT,IEF,2.2898730160966604e-05
2018-10-31,TLT,TLT,4.4960740143208986e-05
2018-10-31,TLT,TIP,2.2778436255041116e-05
2018-10-31,TLT,LQD,2.652513026357067e-06
2018-10-31,TLT,VNQ,6.8627891422147436e-06
2018-10-31,TLT,GLD,8.806097314235055e-06
2018-10-31,TLT,DBC,8.285376778274883e-06
2018-10-31,TIP,SPY,-1.0870304184451962e-05
2018-10-31,TIP,VEA,-9.899807441006598e-06
2018-10-31,TIP,EEM,-1.3388344028966481e-05
2018-10-31,TIP,IEF,1.5278816479821617e-05
2018-10-31,TIP,TLT,2.2778436255041116e-05
2018-10-31,TIP,TIP,1.9458456321377866e-05
2018-10-31,TIP,LQD,1.6506285877560273e-06
2018-10-31,TIP,VNQ,4.328194808570837e-06
2018-10-31,TIP,GLD,5.011518175481976e-06
2018-10-31,TIP,DBC,4.244879321391579e-06
2018-10-31,LQD,SPY,2.5892217857617057e-05
2018-10-31,LQD,VEA,2.644966512905541e-05
2018-10-31,LQD,EEM,3.2204878743925104e-05
2018-10-31,LQD,IEF,2.6744641416380583e-06
2018-10-31,LQD,TLT,2.652513026357067e-06
2018-10-31,LQD,TIP,1.6506285877560273e-06
2018-10-31,LQD,LQD,3.180467117263109e-05
2018-10-31,LQD,VNQ,4.9821983352945505e-06
2018-10-31,LQD,GLD,7.5208208347476015e-06
2018-10-31,LQD,DBC,7.238707520921343e-06
2018-10-31,VNQ,SPY,2.6450905475308627e-05
2018-10-31,VNQ,VEA,2.8349683721154626e-05
2018-10-31,VNQ,EEM,3.268745668399239e-05
2018-10-31,VNQ,IEF,4.619195847311981e-06
2018-10-31,VNQ,TLT,6.8627891422147436e-06
2018-10-31,VNQ,TIP,4.328194808570837e-06
2018-10-31,VNQ,LQD,4.9821983352945505e-06
2018-10-31,VNQ,VNQ,9.202086171407713e-05
2018-10-31,VNQ,GLD,9.148773938844984e-06
2018-10-31,VNQ,DBC,4.020129129109181e-05
2018-10-31,GLD,SPY,2.494408377539461e-05
2018-10-31,GLD,VEA,2.50422659328055e-05
